,0
2266,26.56080436706543
2267,18.968873977661133
2268,25.51776885986328
2269,16.070947647094727
2270,26.694643020629883
2271,23.90815544128418
2272,27.721900939941406
2273,16.431636810302734
2274,38.2165641784668
2275,16.293216705322266
2276,15.89151382446289
2277,33.235342025756836
2278,16.635631561279297
2279,25.92790985107422
2280,16.3438663482666
2281,18.534603118896484
2282,15.402887344360352
2283,18.850908279418945
2284,24.146181106567383
2285,18.990089416503906
2286,16.56377410888672
2287,38.30203819274902
2288,107.76797866821289
2289,16.92523956298828
2290,61.74123954772949
2291,23.06954574584961
2292,14.391765594482422
2293,16.87921714782715
2294,17.020071029663086
2295,22.53961753845215
2296,30.12546157836914
2297,17.22239875793457
2298,10.440935134887695
2299,18.422256469726562
2300,92.08086395263672
2301,23.02739143371582
2302,27.11189842224121
2303,16.568050384521484
2304,20.950319290161133
2305,19.272014617919922
2306,25.72149085998535
2307,17.048913955688477
2308,16.630056381225586
2309,16.373254776000977
2310,18.01523780822754
2311,21.10002326965332
2312,27.293806076049805
2313,16.838438034057617
2314,18.030635833740234
2315,17.845882415771484
2316,16.870363235473633
2317,18.62713050842285
2318,30.647079467773438
2319,22.34126853942871
2320,67.73369216918945
2321,13.689119338989258
2322,23.11507225036621
2323,26.27796745300293
2324,18.319313049316406
2325,16.818918228149414
2326,21.550443649291992
2327,18.083877563476562
2328,40.11573028564453
2329,17.505393981933594
2330,26.268348693847656
2331,22.77055549621582
2332,21.902761459350586
2333,24.01549530029297
2334,16.657848358154297
2335,16.80051040649414
2336,22.007699966430664
2337,17.793296813964844
2338,18.34250259399414
2339,21.689002990722656
2340,16.927074432373047
2341,16.007699966430664
2342,21.798782348632812
2343,24.31342124938965
2344,14.296344757080078
2345,16.11264991760254
2346,12.909734725952148
2347,16.211214065551758
2348,28.26830291748047
2349,17.0856990814209
2350,17.225950241088867
2351,25.995765686035156
2352,16.935321807861328
2353,19.008214950561523
2354,16.68927764892578
2355,19.72829818725586
2356,34.42118263244629
2357,19.885578155517578
2358,16.80731964111328
2359,17.096324920654297
2360,18.876264572143555
2361,28.1956729888916
2362,17.72517967224121
2363,12.901079177856445
2364,28.53691291809082
2365,21.34075927734375
2366,28.591793060302734
2367,17.947322845458984
2368,16.211999893188477
2369,18.040376663208008
2370,26.245670318603516
2371,18.307727813720703
2372,27.791948318481445
2373,19.71356201171875
2374,16.76245880126953
2375,21.06460952758789
2376,16.40796661376953
2377,27.932531356811523
2378,20.19705581665039
2379,24.03497886657715
2380,14.263423919677734
2381,17.309009552001953
2382,15.062341690063477
2383,29.913476943969727
2384,20.673603057861328
2385,29.528324127197266
2386,20.826082229614258
2387,13.85563850402832
2388,49.06441879272461
2389,81.16293907165527
2390,20.086477279663086
2391,28.166725158691406
2392,21.41836929321289
2393,16.162389755249023
2394,13.064563751220703
2395,18.454303741455078
2396,17.801647186279297
2397,15.898818969726562
2398,22.011293411254883
2399,28.614704132080078
2400,16.136367797851562
2401,20.56730842590332
2402,36.51182746887207
2403,27.33073616027832
2404,14.984527587890625
2405,18.674842834472656
2406,18.11652183532715
2407,23.152545928955078
2408,17.927961349487305
2409,75.32137870788574
2410,17.24574089050293
2411,18.97052001953125
2412,26.308629989624023
2413,16.49449920654297
2414,20.9147891998291
2415,30.48724365234375
2416,31.496997833251953
2417,16.311729431152344
2418,16.46523094177246
2419,29.02924156188965
2420,17.891202926635742
2421,16.74754524230957
2422,19.03589630126953
2423,22.598783493041992
2424,24.102540969848633
2425,16.94575309753418
2426,58.7235107421875
2427,22.898595809936523
2428,17.443933486938477
2429,20.951627731323242
2430,19.065855026245117
2431,16.178895950317383
2432,16.654125213623047
2433,16.628311157226562
2434,18.337017059326172
2435,17.793201446533203
2436,16.953706741333008
2437,23.078981399536133
2438,16.46418571472168
2439,20.506296157836914
2440,15.273441314697266
2441,20.268169403076172
2442,22.303234100341797
2443,16.524749755859375
2444,26.738218307495117
2445,16.316368103027344
2446,17.137392044067383
2447,38.062503814697266
2448,16.151771545410156
2449,16.627809524536133
2450,28.615604400634766
2451,17.508041381835938
2452,19.766016006469727
2453,31.32609748840332
2454,24.42824935913086
2455,23.49006462097168
2456,20.127689361572266
2457,21.760135650634766
2458,16.844911575317383
2459,41.17961502075195
2460,17.554792404174805
2461,18.202180862426758
2462,16.826122283935547
2463,18.48699951171875
2464,17.664342880249023
2465,26.04707908630371
2466,20.483938217163086
2467,24.101058959960938
2468,16.665573120117188
2469,22.02977752685547
2470,25.67430877685547
2471,15.714885711669922
2472,16.50617027282715
2473,22.845863342285156
2474,16.667823791503906
2475,17.071338653564453
2476,26.157520294189453
2477,16.803722381591797
2478,16.27814483642578
2479,18.578693389892578
2480,26.272537231445312
2481,19.421600341796875
2482,13.249807357788086
2483,16.325130462646484
2484,16.1991024017334
2485,16.318639755249023
2486,13.591056823730469
2487,16.258338928222656
2488,18.368896484375
2489,25.497766494750977
2490,49.609567642211914
2491,35.68686866760254
2492,16.7705020904541
2493,16.62129783630371
2494,32.96600151062012
2495,36.8598575592041
2496,20.34112548828125
2497,15.044332504272461
2498,12.17811393737793
2499,16.6781063079834
2500,39.360660552978516
2501,16.337364196777344
2502,32.41944885253906
2503,14.879962921142578
2504,20.13609504699707
2505,12.536104202270508
2506,27.26871109008789
2507,23.24285316467285
2508,12.852643966674805
2509,49.171234130859375
2510,22.859479904174805
2511,18.128816604614258
2512,32.5433292388916
2513,20.455080032348633
2514,22.13621711730957
2515,11.760345458984375
2516,37.503990173339844
2517,16.659053802490234
2518,27.12055206298828
2519,16.34102439880371
2520,16.774805068969727
2521,13.707983016967773
2522,17.64810562133789
2523,22.44638442993164
2524,27.894845962524414
2525,12.451728820800781
2526,35.75226020812988
2527,34.285715103149414
2528,22.199827194213867
2529,22.216224670410156
2530,16.736713409423828
2531,28.494783401489258
2532,26.169057846069336
2533,21.6575927734375
2534,25.6259822845459
2535,18.457828521728516
2536,18.41921615600586
2537,17.442974090576172
2538,16.987287521362305
2539,23.338350296020508
2540,19.438602447509766
2541,13.51291275024414
2542,34.53392791748047
2543,28.3856258392334
2544,16.281492233276367
2545,17.394107818603516
2546,17.51125717163086
2547,18.193586349487305
2548,23.00551414489746
2549,30.97563362121582
2550,21.871742248535156
2551,26.23416519165039
2552,19.711275100708008
2553,20.951812744140625
2554,24.363643646240234
2555,17.752609252929688
2556,17.08194351196289
2557,14.106487274169922
2558,14.709672927856445
2559,20.071565628051758
2560,15.954322814941406
2561,17.545665740966797
2562,16.282772064208984
2563,18.98228645324707
2564,18.292160034179688
2565,20.503747940063477
2566,17.8658504486084
2567,17.970232009887695
2568,24.093570709228516
2569,25.92662811279297
2570,21.31539535522461
2571,24.45108413696289
2572,29.14445686340332
2573,29.863563537597656
2574,28.2308292388916
2575,28.49808120727539
2576,18.35824203491211
2577,20.648759841918945
2578,17.408405303955078
2579,24.379058837890625
2580,14.256946563720703
2581,15.328670501708984
2582,32.86549186706543
2583,17.330074310302734
2584,13.409978866577148
2585,22.542142868041992
2586,15.504989624023438
2587,17.864831924438477
2588,22.698322296142578
2589,13.63664436340332
2590,17.77377700805664
2591,16.704479217529297
2592,31.949748992919922
2593,16.18124008178711
2594,15.585803985595703
2595,31.0676212310791
2596,23.81589698791504
2597,30.017345428466797
2598,43.17635917663574
2599,25.4195613861084
2600,19.391584396362305
2601,22.588348388671875
2602,23.721168518066406
2603,40.26370429992676
2604,16.624767303466797
2605,27.667003631591797
2606,35.45042037963867
2607,15.930660247802734
2608,24.254545211791992
2609,17.376794815063477
2610,20.016319274902344
2611,15.343534469604492
2612,11.166860580444336
2613,19.00588035583496
2614,5.204551696777344
2615,-4.427488327026367
2616,19.977142333984375
2617,20.36794090270996
2618,16.612932205200195
2619,13.682886123657227
2620,27.45915412902832
2621,17.661766052246094
2622,15.855031967163086
2623,24.414905548095703
2624,39.57185363769531
2625,16.615266799926758
2626,22.305965423583984
2627,20.055782318115234
2628,19.53287124633789
2629,16.855316162109375
2630,17.03886604309082
2631,28.54172706604004
2632,15.01907730102539
2633,17.541351318359375
2634,19.37883949279785
2635,22.794559478759766
2636,17.689815521240234
2637,25.876583099365234
2638,16.98975372314453
2639,20.724925994873047
2640,38.15333366394043
2641,16.61079978942871
2642,15.49244499206543
2643,28.20451545715332
2644,16.402507781982422
2645,16.37484359741211
2646,17.9916934967041
2647,18.45718002319336
2648,27.14890480041504
2649,13.503091812133789
2650,16.345191955566406
2651,28.2283935546875
2652,20.212385177612305
2653,16.899751663208008
2654,17.081157684326172
2655,12.314990997314453
2656,22.40747833251953
2657,16.920835494995117
2658,16.523265838623047
2659,37.135244369506836
2660,14.560689926147461
2661,16.717546463012695
2662,17.097543716430664
2663,12.809150695800781
2664,28.040225982666016
2665,28.278804779052734
2666,25.15164566040039
2667,18.274932861328125
2668,16.63680648803711
2669,16.62299346923828
2670,17.240745544433594
2671,22.49379539489746
2672,29.28508949279785
2673,18.80716896057129
2674,17.265222549438477
2675,28.571552276611328
2676,16.196224212646484
2677,18.335386276245117
2678,27.7114200592041
2679,33.45398139953613
2680,37.61374473571777
2681,18.80939483642578
2682,22.447351455688477
2683,20.123973846435547
2684,16.723323822021484
2685,16.586851119995117
2686,14.948280334472656
2687,27.603782653808594
2688,16.352609634399414
2689,26.693166732788086
2690,32.30322265625
2691,23.531787872314453
2692,18.15749168395996
2693,27.033992767333984
2694,27.865732192993164
2695,21.594953536987305
2696,13.203641891479492
2697,17.290559768676758
2698,28.017927169799805
2699,18.412750244140625
2700,12.293275833129883
2701,16.740272521972656
2702,15.344453811645508
2703,16.003097534179688
2704,33.459856033325195
2705,1.6602363586425781
2706,24.531095504760742
2707,16.929229736328125
2708,12.756851196289062
2709,16.068490982055664
2710,15.061639785766602
2711,18.671852111816406
2712,16.54414176940918
2713,16.78359603881836
2714,16.59917640686035
2715,16.426198959350586
2716,20.45013999938965
2717,13.342565536499023
2718,28.771373748779297
2719,44.37521934509277
2720,38.7365837097168
2721,12.263599395751953
2722,60.01557922363281
2723,13.631074905395508
2724,38.0957088470459
2725,13.761642456054688
2726,17.33930778503418
2727,16.20033073425293
2728,17.274131774902344
2729,15.173501968383789
2730,34.655731201171875
2731,22.70778465270996
2732,18.52484893798828
2733,16.359960556030273
2734,15.274160385131836
2735,26.725576400756836
2736,22.11787986755371
2737,25.020307540893555
2738,16.667285919189453
2739,16.19229507446289
2740,23.685972213745117
2741,18.665973663330078
2742,35.610267639160156
2743,27.717466354370117
2744,16.864870071411133
2745,15.70570182800293
2746,15.951177597045898
2747,28.684329986572266
2748,26.86808204650879
2749,14.66452407836914
2750,14.826057434082031
2751,15.988256454467773
2752,13.646957397460938
2753,24.631282806396484
2754,23.237438201904297
2755,27.470422744750977
2756,28.489513397216797
2757,18.19672393798828
2758,18.45880889892578
2759,22.343814849853516
2760,18.978160858154297
2761,17.863506317138672
2762,27.18649673461914
2763,19.075746536254883
2764,26.977684020996094
2765,15.91152572631836
2766,29.427589416503906
2767,12.417409896850586
2768,16.78192710876465
2769,28.12714385986328
2770,17.116975784301758
2771,18.479366302490234
2772,14.987724304199219
2773,12.266036987304688
2774,31.617340087890625
2775,18.6104736328125
2776,20.606815338134766
2777,19.40312957763672
2778,15.589326858520508
2779,23.66989517211914
2780,16.959247589111328
2781,23.392860412597656
2782,17.940689086914062
2783,16.33144760131836
2784,25.33623695373535
2785,18.011962890625
2786,16.354074478149414
2787,16.249296188354492
2788,25.800701141357422
2789,-2.700399398803711
2790,34.12806510925293
2791,16.879444122314453
2792,17.51213264465332
2793,42.694313049316406
2794,19.762454986572266
2795,16.553159713745117
2796,18.4794979095459
2797,21.18316078186035
2798,33.91020393371582
2799,16.933971405029297
2800,19.6574649810791
2801,24.153804779052734
2802,16.51669692993164
2803,32.45834922790527
2804,16.041912078857422
2805,15.212959289550781
2806,30.446287155151367
2807,23.40359878540039
2808,16.597278594970703
2809,18.246551513671875
2810,15.886547088623047
2811,16.586986541748047
2812,17.237586975097656
2813,20.271194458007812
2814,16.90559959411621
2815,17.834186553955078
2816,22.850452423095703
2817,18.08139419555664
2818,25.879777908325195
2819,30.618450164794922
2820,34.95559883117676
2821,17.592422485351562
2822,16.653120040893555
2823,28.818111419677734
2824,39.75740623474121
2825,20.042997360229492
2826,16.67405128479004
2827,29.429977416992188
2828,15.945024490356445
2829,18.701282501220703
2830,27.876575469970703
2831,12.6622314453125
2832,18.600812911987305
2833,12.622917175292969
2834,22.421106338500977
2835,19.30797576904297
2836,16.4545841217041
2837,17.905126571655273
2838,13.163726806640625
2839,17.127588272094727
2840,16.532243728637695
2841,16.626131057739258
2842,17.862916946411133
2843,37.03375816345215
2844,58.6510009765625
2845,18.901460647583008
2846,26.579862594604492
2847,20.289825439453125
2848,15.07101821899414
2849,17.2395076751709
2850,16.906326293945312
2851,26.23328399658203
2852,24.29319190979004
2853,15.53322982788086
2854,17.559873580932617
2855,16.730899810791016
2856,16.05242347717285
2857,17.649036407470703
2858,14.589502334594727
2859,25.911375045776367
2860,13.992124557495117
2861,25.138065338134766
2862,26.033374786376953
2863,21.04303550720215
2864,22.134489059448242
2865,18.063739776611328
2866,55.98680114746094
2867,33.52106857299805
2868,22.45105743408203
2869,30.295412063598633
2870,14.84829330444336
2871,21.386301040649414
2872,22.04222297668457
2873,22.21047592163086
2874,16.473678588867188
2875,16.66033172607422
2876,25.845842361450195
2877,25.553112030029297
2878,26.71563720703125
2879,13.999135971069336
2880,23.53972625732422
2881,27.57334327697754
2882,21.03034782409668
2883,17.62079429626465
2884,16.927778244018555
2885,27.29038429260254
2886,16.64193344116211
2887,17.613492965698242
2888,63.46280479431152
2889,27.890371322631836
2890,16.29058837890625
2891,17.64775848388672
2892,17.50284767150879
2893,16.933269500732422
2894,16.898853302001953
2895,13.686864852905273
2896,16.38636589050293
2897,22.913349151611328
2898,25.525768280029297
2899,16.26792335510254
2900,13.90496826171875
2901,23.673648834228516
2902,17.309968948364258
2903,25.247852325439453
2904,0.030008316040039062
2905,11.245859146118164
2906,21.25981903076172
2907,15.721431732177734
2908,18.429916381835938
2909,16.637102127075195
2910,23.019733428955078
2911,16.554859161376953
2912,17.10530662536621
2913,16.748449325561523
2914,17.49068260192871
2915,27.297931671142578
2916,16.693965911865234
2917,21.067249298095703
2918,17.362546920776367
2919,22.496980667114258
2920,17.93364715576172
2921,22.01305389404297
2922,15.948369979858398
2923,13.641347885131836
2924,58.007198333740234
2925,16.747385025024414
2926,17.140541076660156
2927,16.41303062438965
2928,13.90854263305664
2929,12.780315399169922
2930,27.932144165039062
2931,14.242082595825195
2932,31.88737678527832
2933,26.148235321044922
2934,19.760446548461914
2935,13.034757614135742
2936,27.282888412475586
2937,22.3797607421875
2938,26.23519515991211
2939,26.07722282409668
2940,22.36245346069336
2941,17.109542846679688
2942,106.88851928710938
2943,17.130168914794922
2944,16.200864791870117
2945,13.812881469726562
2946,28.393878936767578
2947,17.344919204711914
2948,18.524850845336914
2949,16.54332733154297
2950,77.86483573913574
2951,16.768831253051758
2952,20.173763275146484
2953,18.167566299438477
2954,16.416587829589844
2955,21.560298919677734
2956,38.637102127075195
2957,29.302099227905273
2958,21.02227783203125
2959,23.943113327026367
2960,24.346637725830078
2961,20.321491241455078
2962,16.785341262817383
2963,31.510738372802734
2964,22.445905685424805
2965,25.99485969543457
2966,22.490421295166016
2967,23.64384651184082
2968,16.31116485595703
2969,13.595897674560547
2970,22.225446701049805
2971,19.4558048248291
2972,28.4088077545166
2973,20.00522232055664
2974,15.227846145629883
2975,17.217788696289062
2976,18.664962768554688
2977,17.594249725341797
2978,17.37738800048828
2979,17.162994384765625
2980,16.62944221496582
2981,17.33123207092285
2982,22.23103141784668
2983,37.78286552429199
2984,23.46286964416504
2985,72.29715728759766
2986,21.75208854675293
2987,17.171016693115234
2988,24.50535774230957
2989,31.28536605834961
2990,17.82375144958496
2991,27.73802947998047
2992,29.61379623413086
2993,24.15249252319336
2994,16.557518005371094
2995,18.95426368713379
2996,19.338830947875977
2997,17.84136199951172
2998,19.9659423828125
2999,16.38860511779785
3000,22.528926849365234
3001,28.39824676513672
3002,19.349327087402344
3003,21.174774169921875
3004,16.457897186279297
3005,15.06406021118164
3006,20.994098663330078
3007,17.079700469970703
3008,26.309459686279297
3009,21.9986629486084
3010,16.4827880859375
3011,27.939924240112305
3012,6.421777725219727
3013,21.89244270324707
3014,21.110790252685547
3015,16.752666473388672
3016,16.81092643737793
3017,22.819787979125977
3018,16.96871566772461
3019,18.98762321472168
3020,23.516820907592773
3021,24.804473876953125
3022,-2.9531688690185547
3023,26.463306427001953
3024,16.423723220825195
3025,19.077470779418945
3026,24.837059020996094
3027,13.716865539550781
3028,36.157121658325195
3029,16.84561538696289
3030,16.84520721435547
3031,16.430152893066406
3032,5.487199783325195
3033,16.16307830810547
3034,18.285680770874023
3035,23.146024703979492
3036,11.489957809448242
3037,16.103734970092773
3038,16.570283889770508
3039,15.357643127441406
3040,69.3609619140625
3041,29.150218963623047
3042,24.799232482910156
3043,16.33749008178711
3044,16.057645797729492
3045,13.410615921020508
3046,17.1178035736084
3047,27.43111228942871
3048,26.024776458740234
3049,17.678939819335938
3050,17.318817138671875
3051,24.821352005004883
3052,17.461044311523438
3053,20.76543617248535
3054,17.465410232543945
3055,19.069467544555664
3056,16.446596145629883
3057,27.09099006652832
3058,16.76435661315918
3059,32.94967079162598
3060,21.58541488647461
3061,16.863739013671875
3062,20.696847915649414
3063,20.172510147094727
3064,28.772859573364258
3065,21.979366302490234
3066,16.331815719604492
3067,37.361995697021484
3068,26.665464401245117
3069,16.283241271972656
3070,17.52858543395996
3071,20.747474670410156
3072,16.790536880493164
3073,18.503454208374023
3074,21.804046630859375
3075,17.134187698364258
3076,18.490360260009766
3077,23.235414505004883
3078,16.25138282775879
3079,18.301610946655273
3080,14.06900405883789
3081,31.676515579223633
3082,17.50945281982422
3083,23.757043838500977
3084,22.03351593017578
3085,16.083608627319336
3086,22.840129852294922
3087,17.944293975830078
3088,19.36040496826172
3089,12.148563385009766
3090,35.768022537231445
3091,57.10238838195801
3092,16.079425811767578
3093,28.85256576538086
3094,16.02712631225586
3095,17.747175216674805
3096,45.383846282958984
3097,25.926204681396484
3098,20.332109451293945
3099,16.336158752441406
3100,22.243799209594727
3101,22.328235626220703
3102,17.91288948059082
3103,13.285911560058594
3104,20.541019439697266
3105,31.59737205505371
3106,18.009475708007812
3107,15.069232940673828
3108,29.23451805114746
3109,17.65572166442871
3110,53.44825553894043
3111,29.065073013305664
3112,18.367753982543945
3113,12.482507705688477
3114,26.04970932006836
3115,15.511035919189453
3116,20.888731002807617
3117,17.494789123535156
3118,22.487329483032227
3119,16.370100021362305
3120,22.232179641723633
3121,40.69856643676758
3122,13.383136749267578
3123,17.54100799560547
3124,16.751766204833984
3125,16.4548282623291
3126,16.92401885986328
3127,21.763280868530273
3128,16.629493713378906
3129,22.507020950317383
3130,16.52350616455078
3131,16.605770111083984
3132,20.3731632232666
3133,40.721317291259766
3134,16.217750549316406
3135,19.042320251464844
3136,16.218154907226562
3137,16.757564544677734
3138,18.534934997558594
3139,33.99662208557129
3140,18.014070510864258
3141,17.477127075195312
3142,16.45029640197754
3143,23.378143310546875
3144,20.10500717163086
3145,25.564388275146484
3146,17.48958969116211
3147,15.853910446166992
3148,20.189477920532227
3149,31.380596160888672
3150,28.128217697143555
3151,17.535993576049805
3152,20.289108276367188
3153,23.241226196289062
3154,129.64825820922852
3155,24.276357650756836
3156,16.681129455566406
3157,16.447105407714844
3158,16.71099853515625
3159,23.22957420349121
3160,29.21055030822754
3161,25.438016891479492
3162,17.75691032409668
3163,12.36091423034668
3164,24.140911102294922
3165,22.776525497436523
3166,17.49540138244629
3167,23.459434509277344
3168,33.181081771850586
3169,23.867597579956055
3170,17.652219772338867
3171,147.16880416870117
3172,14.311849594116211
3173,18.811716079711914
3174,16.895750045776367
3175,21.40109634399414
3176,16.582914352416992
3177,17.662433624267578
3178,19.124176025390625
3179,24.60894775390625
3180,36.523521423339844
3181,23.01101303100586
3182,26.08966636657715
3183,18.277496337890625
3184,28.93779754638672
3185,16.366073608398438
3186,16.15717124938965
3187,23.834871292114258
3188,20.125802993774414
3189,16.596731185913086
3190,24.554685592651367
3191,17.625534057617188
3192,39.74991226196289
3193,13.505390167236328
3194,21.79974937438965
3195,29.53816795349121
3196,16.726409912109375
3197,24.01803970336914
3198,30.283174514770508
3199,16.572256088256836
3200,15.603620529174805
3201,17.19983673095703
3202,16.289094924926758
3203,20.593164443969727
3204,27.129287719726562
3205,20.019453048706055
3206,23.098772048950195
3207,20.99504280090332
3208,16.437992095947266
3209,22.606868743896484
3210,21.847827911376953
3211,28.873136520385742
3212,16.594676971435547
3213,20.735689163208008
3214,14.556299209594727
3215,12.501031875610352
3216,16.30079460144043
3217,15.16363525390625
3218,16.54926872253418
3219,22.229341506958008
3220,21.45480728149414
3221,29.598905563354492
3222,16.611431121826172
3223,29.765573501586914
3224,16.994403839111328
3225,26.75840950012207
3226,17.253965377807617
3227,20.597867965698242
3228,8.760791778564453
3229,19.170076370239258
3230,22.025548934936523
3231,14.736038208007812
3232,14.108148574829102
3233,78.70278549194336
3234,35.218881607055664
3235,16.551334381103516
3236,16.494491577148438
3237,18.310997009277344
3238,17.88991355895996
3239,12.622703552246094
3240,16.438274383544922
3241,33.62911796569824
3242,37.91620063781738
3243,15.755367279052734
3244,16.853622436523438
3245,17.247722625732422
3246,24.398591995239258
3247,18.512784957885742
3248,38.17767524719238
3249,15.12839126586914
3250,16.792530059814453
3251,20.319517135620117
3252,12.451803207397461
3253,19.977970123291016
3254,28.227201461791992
3255,18.064926147460938
3256,15.667814254760742
3257,16.383827209472656
3258,18.779178619384766
3259,24.72396469116211
3260,19.500335693359375
3261,20.10704803466797
3262,16.11771011352539
3263,21.935001373291016
3264,17.603918075561523
3265,21.192934036254883
3266,16.396236419677734
3267,24.980588912963867
3268,17.61660385131836
3269,23.799625396728516
3270,23.764572143554688
3271,20.162776947021484
3272,16.964244842529297
3273,19.61471939086914
3274,22.391639709472656
3275,24.200454711914062
3276,43.26569175720215
3277,23.514022827148438
3278,41.00329780578613
3279,12.93389892578125
3280,16.778932571411133
3281,16.448945999145508
3282,17.876558303833008
3283,25.556358337402344
3284,23.070579528808594
3285,16.4672908782959
3286,16.38001251220703
3287,18.122482299804688
3288,15.646303176879883
3289,17.524925231933594
3290,19.94593048095703
3291,28.450260162353516
3292,23.526765823364258
3293,22.927446365356445
3294,18.6911678314209
3295,16.384387969970703
3296,17.837718963623047
3297,16.604015350341797
3298,12.636791229248047
3299,33.606088638305664
3300,21.925363540649414
3301,32.182769775390625
3302,14.788827896118164
3303,16.861278533935547
3304,17.83580207824707
3305,16.30083656311035
3306,32.96479415893555
3307,5.959747314453125
3308,13.873113632202148
3309,31.397327423095703
3310,14.020818710327148
3311,46.25434684753418
3312,25.67864418029785
3313,26.738964080810547
3314,18.944091796875
3315,18.57537269592285
3316,23.909517288208008
3317,22.72918128967285
3318,20.04571533203125
3319,16.25808334350586
3320,13.070779800415039
3321,14.183252334594727
3322,16.09841537475586
3323,37.05298614501953
3324,15.267450332641602
3325,17.706806182861328
3326,19.851688385009766
3327,16.918624877929688
3328,117.05223846435547
3329,11.444467544555664
3330,18.341508865356445
3331,16.42779541015625
3332,18.60153579711914
3333,18.491561889648438
3334,13.127933502197266
3335,35.431610107421875
3336,16.894760131835938
3337,12.820829391479492
3338,28.694826126098633
3339,22.707101821899414
3340,16.797771453857422
3341,13.401067733764648
3342,29.76085090637207
3343,20.558364868164062
3344,28.323266983032227
3345,16.414756774902344
3346,17.858430862426758
3347,13.967121124267578
3348,27.854705810546875
3349,14.366168975830078
3350,16.438365936279297
3351,17.51909637451172
3352,18.965145111083984
3353,19.601327896118164
3354,16.57717514038086
3355,17.425884246826172
3356,18.552555084228516
3357,13.744760513305664
3358,18.65721893310547
3359,16.347490310668945
3360,40.022605895996094
3361,15.921941757202148
3362,15.306453704833984
3363,15.114774703979492
3364,17.979520797729492
3365,21.340980529785156
3366,13.119108200073242
3367,24.449827194213867
3368,18.346567153930664
3369,17.250490188598633
3370,21.816940307617188
3371,26.492555618286133
3372,22.660053253173828
3373,22.92082977294922
3374,30.16600799560547
3375,18.924577713012695
3376,22.236736297607422
3377,16.162813186645508
3378,27.695106506347656
3379,16.7067928314209
3380,18.535947799682617
3381,27.98397445678711
3382,20.24582862854004
3383,41.01793670654297
3384,19.002273559570312
3385,34.6727352142334
3386,34.24079132080078
3387,18.747692108154297
3388,31.913021087646484
3389,16.566173553466797
3390,29.98009490966797
3391,17.22283363342285
3392,36.87344169616699
3393,8.707408905029297
3394,22.17751121520996
3395,16.32248306274414
3396,28.086074829101562
3397,25.73000717163086
3398,16.036970138549805
3399,17.967445373535156
3400,19.268407821655273
3401,12.89596176147461
3402,14.857250213623047
3403,19.15244483947754
3404,38.264299392700195
3405,24.148000717163086
3406,29.983741760253906
3407,14.712677001953125
3408,17.120393753051758
3409,25.978145599365234
3410,12.861501693725586
3411,20.365482330322266
3412,20.25773048400879
3413,16.877716064453125
3414,16.285356521606445
3415,16.577007293701172
3416,19.531597137451172
3417,21.10260581970215
3418,41.87724494934082
3419,17.588645935058594
3420,14.363784790039062
3421,12.447633743286133
3422,13.90077018737793
3423,16.512432098388672
3424,29.95583152770996
3425,17.347332000732422
3426,26.95481300354004
3427,26.726287841796875
3428,16.32332420349121
3429,18.3790340423584
3430,13.355438232421875
3431,37.83944511413574
3432,20.000825881958008
3433,17.481409072875977
3434,20.67850685119629
3435,16.34385871887207
3436,16.407522201538086
3437,18.615232467651367
3438,18.25366973876953
3439,13.327848434448242
3440,17.505346298217773
3441,17.977848052978516
3442,21.9960880279541
3443,17.286205291748047
3444,17.913827896118164
3445,26.861413955688477
3446,26.26483154296875
3447,26.408252716064453
3448,16.449644088745117
3449,19.98033332824707
3450,-3.264606475830078
3451,35.64298439025879
3452,17.854948043823242
3453,37.73347091674805
3454,12.525888442993164
3455,16.095346450805664
3456,27.631168365478516
3457,20.649873733520508
3458,17.773231506347656
3459,16.44994354248047
3460,17.007274627685547
3461,44.81817054748535
3462,16.5832462310791
3463,21.13349151611328
3464,17.91214942932129
3465,17.17563247680664
3466,33.55097198486328
3467,28.57308006286621
3468,16.518651962280273
3469,22.82574462890625
3470,12.947225570678711
3471,17.32364273071289
3472,26.34809112548828
3473,29.131994247436523
3474,16.2871036529541
3475,34.680564880371094
3476,16.899925231933594
3477,16.703880310058594
3478,14.764638900756836
3479,20.49713897705078
3480,78.07813262939453
3481,24.825225830078125
3482,19.788700103759766
3483,11.533540725708008
3484,50.87439727783203
3485,23.142423629760742
3486,30.277488708496094
3487,15.401975631713867
3488,19.160152435302734
3489,28.0512752532959
3490,19.6728458404541
3491,19.07224464416504
3492,16.751941680908203
3493,9.513776779174805
3494,38.16722297668457
3495,24.094161987304688
3496,23.495574951171875
3497,20.296905517578125
3498,22.815916061401367
3499,14.872968673706055
3500,17.54195785522461
3501,12.173147201538086
3502,19.598478317260742
3503,13.425485610961914
3504,16.684669494628906
3505,22.05763053894043
3506,15.498104095458984
3507,21.17133140563965
3508,17.213071823120117
3509,19.88507652282715
3510,13.054487228393555
3511,30.181442260742188
3512,42.56435966491699
3513,19.250404357910156
3514,17.169618606567383
3515,-3.5641746520996094
3516,42.71416664123535
3517,32.04967498779297
3518,19.16394805908203
3519,13.938983917236328
3520,26.481611251831055
3521,22.514795303344727
3522,12.332712173461914
3523,21.896053314208984
3524,17.591032028198242
3525,27.250083923339844
3526,18.27884292602539
3527,13.538656234741211
3528,15.946218490600586
3529,13.791364669799805
3530,16.395980834960938
3531,12.765316009521484
3532,20.811389923095703
3533,17.25388526916504
3534,5.148700714111328
3535,19.869781494140625
3536,14.263954162597656
3537,16.41014862060547
